timestamp,NEE,Ta,Ts,SWin,Swout,VPD,RH
2022-01-01 00:00:00,,-10.51,0.8895,0,0,0.0237563006042985,91.4
2022-01-01 00:30:00,,-10.84,0.927,0,0,0.0239482421763907,91.1
2022-01-01 01:00:00,0.034613,-11,0.894,0,0,0.0244418459723886,90.8
2022-01-01 01:30:00,0.08139834,-10.8,0.8815,0,0,0.0253743338809602,90.6
2022-01-01 02:00:00,0.08006459,-10.77,0.8955,0,0,0.0257055829807748,90.5
2022-01-01 02:30:00,0.1009555,-10.29,0.9195,0,0,0.0281099493530135,90
2022-01-01 03:00:00,0.01444775,-10.36,0.903,0,0,0.0282339266523069,89.9
2022-01-01 03:30:00,0.0932011,-10.31,0.888,0,0,0.0280654232898757,90
2022-01-01 04:00:00,,-10.83,0.914,0,0,0.0266602774525255,90.1
2022-01-01 04:30:00,,-11.39,0.9055,0,0,0.02420717650993,90.6
2022-01-01 05:00:00,,-11.73,0.918,0,0,0.0255613391741009,89.8
2022-01-01 05:30:00,,-12.42,0.912,0,0,0.0208614337144804,91.2
2022-01-01 06:00:00,0.0378326,-11.32,0.916,0,0,0.0271917656362384,89.5
2022-01-01 06:30:00,0.05000296,-11.43,0.918,0,0,0.0279803086219784,89.1
2022-01-01 07:00:00,0.085547,-12.2,0.9135,0,0,0.0253371426816002,89.5
2022-01-01 07:30:00,0.0629337,-12.39,0.8885,0,0,0.0251894772094414,89.4
2022-01-01 08:00:00,,-12.22,0.9105,0,0,0.0262600062474564,89.1
2022-01-01 08:30:00,,-12.69,0.916,0,0,0.024354098617659,89.5
2022-01-01 09:00:00,0.0714044,-13.47,0.904,0,0,0.0211176285681446,90.3
2022-01-01 09:30:00,,-13.06,0.8915,0,0.835,0.0227341281514757,89.9
2022-01-01 10:00:00,0.0391808,-13.06,0.9075,2.956,4.494,0.0240846704179,89.3
2022-01-01 10:30:00,,-13.08,0.912,6.047,8.38,0.0244950383637709,89.1
2022-01-01 11:00:00,,-13.26,0.9055,13.66,15.83,0.0234749232205919,89.4
2022-01-01 11:30:00,,-13.08,0.919,25.9,28.36,0.0253939388541845,88.7
2022-01-01 12:00:00,,-13.19,0.9245,28.32,34.08,0.0262816270226819,88.2
2022-01-01 12:30:00,0.0524699,-13.35,0.9225,26.75,38.76,0.0259417875894491,88.2
2022-01-01 13:00:00,,-13.71,0.916,23.05,30.62,0.0245509808558419,88.5
2022-01-01 13:30:00,0.03705618,-13.48,0.921,16.87,18.91,0.026103620682547,88
2022-01-01 14:00:00,,-13.67,0.919,5.696,6.033,0.0259164010570575,87.9
2022-01-01 14:30:00,0.0255371,-13.15,0.857,1.095,1.492,0.0288251646927292,87.1
2022-01-01 15:00:00,,-13.18,0.8595,0,0,0.0285320658830328,87.2
2022-01-01 15:30:00,,-14.38,0.8365,0,0,0.0276860097804204,86.3
2022-01-01 16:00:00,,-15.34,0.8645,0,0,0.0235243406703548,87.4
2022-01-01 16:30:00,,-16.59,0.835,0,0,0.0218709065845869,87
2022-01-01 17:00:00,,-17,0.82,0,0,0.0206435275979878,87.3
2022-01-01 17:30:00,,-17.66,0.8405,0,0,0.0196797657814356,87.2
2022-01-01 18:00:00,,-16.39,0.844,0,0,0.0217268487644077,87.3
2022-01-01 18:30:00,,-16.87,0.8755,0,0,0.0220205930348892,86.6
2022-01-01 19:00:00,,-15.43,0.8635,0,0,0.024461410861312,86.8
2022-01-01 19:30:00,,-16.55,0.8345,0,0,0.0234635211873798,86.1
2022-01-01 20:00:00,,-16.8,0.8125,0,0,0.0226462852533012,86.3
2022-01-01 20:30:00,,-15.93,0.8245,0,0,0.0213326731800454,88
2022-01-01 21:00:00,,-15.56,0.8865,0,0,0.0232823960659693,87.3
2022-01-01 21:30:00,,-15,0.907,0,0,0.0220830466491187,88.5
2022-01-01 22:00:00,,-14.21,0.8555,0,0,0.0233617143323073,88.6
2022-01-01 22:30:00,,-14.05,0.8335,0,0,0.0228395651709988,89
2022-01-01 23:00:00,,-13.4,0.8475,0,0,0.0238658221946049,89.1
2022-01-01 23:30:00,,-11.6,0.8355,0,0.639,0.0215243886420724,91.5
2022-01-02 00:00:00,-0.0145068,-10.32,0.826,0,0,0.0305670703666497,89.1
2022-01-02 00:30:00,0.0368786,-10.16,0.853,0,0,0.037205186163182,86.9
2022-01-02 01:00:00,0.03131489,-10.03,0.8845,0,0,0.0390245750840501,86.4
2022-01-02 01:30:00,,-10.18,0.886,0,0,0.03941479712629,86.1
2022-01-02 02:00:00,0.0576526,-10.58,0.902,0,0,0.0381839103661145,86.1
2022-01-02 02:30:00,-0.01664151,-10.62,0.9,0,0.026,0.0405272182969859,85.2
2022-01-02 03:00:00,,-10.21,0.8815,0,0,0.0387554962626663,86.3
2022-01-02 03:30:00,,-9.4,0.87,0,0.117,0.0268390061759876,91.1
2022-01-02 04:00:00,,-8.35,0.872,0,0,0.0209535972871594,93.6
2022-01-02 04:30:00,,-7.726,0.8725,0,0,0.0195892812595964,94.3
2022-01-02 05:00:00,,-7.143,0.88,0,0,0.0190545576413509,94.7
2022-01-02 05:30:00,,-6.915,0.8915,0,0,0.0193923055493143,94.7
2022-01-02 06:00:00,-0.0268011,-6.913,0.872,0,0,0.0186633938487676,94.9
2022-01-02 06:30:00,,-6.685,0.8535,0,0,0.0182487078048454,95.1
2022-01-02 07:00:00,,-6.342,0.893,0,0,0.018352962765185,95.2
2022-01-02 07:30:00,0.06138118,-6.01,0.8815,0,0,0.0172563216121119,95.6
2022-01-02 08:00:00,,-5.706,0.8805,0,0,0.0164570661057545,95.9
2022-01-02 08:30:00,,-5.128,0.855,0.035,0,0.015099111800736,96.4
2022-01-02 09:00:00,0.045259,-4.725,0.841,0.059,0,0.0147019857583984,96.6
2022-01-02 09:30:00,0.06746222665,-4.602,0.8635,0.305,0.452,0.0148392000245983,96.6
2022-01-02 10:00:00,,-4.555,0.888,2.259,3.084,0.0153299289682684,96.5
2022-01-02 10:30:00,,-4.511,0.8905,3.172,4.285,0.0149414468765755,96.6
2022-01-02 11:00:00,,-4.43,0.8835,4.021,5.369,0.0145908369140883,96.7
2022-01-02 11:30:00,0.0593483,-4.286,0.896,5.649,7.403,0.0143030072750707,96.8
2022-01-02 12:00:00,,-4.155,0.836,6.777,8.64,0.0139932923243426,96.9
2022-01-02 12:30:00,,-4.062,0.901,8.65,11.12,0.0140914634019667,96.9
2022-01-02 13:00:00,,-3.934,0.876,5.043,6.622,0.0137686260329968,97
2022-01-02 13:30:00,,-3.828,0.854,2.663,3.552,0.0138785652061105,97
2022-01-02 14:00:00,,-3.72,0.8515,0.963,1.433,0.0130586207019051,97.2
2022-01-02 14:30:00,-0.08096641,-3.691,0.854,0.03,0.3,0.0126196292470232,97.3
2022-01-02 15:00:00,,-3.712,0.872,0,0,0.0125997913878256,97.3
2022-01-02 15:30:00,,-3.846,0.8705,0,0,0.0129358521146883,97.2
2022-01-02 16:00:00,,-4.064,0.8675,0,0,0.0131803557301527,97.1
2022-01-02 16:30:00,,-4.205,0.8735,0,0,0.0134910614797047,97
2022-01-02 17:00:00,,-4.28,0.8665,0,0,0.0134151276070986,97
2022-01-02 17:30:00,,-4.397,0.868,0,0,0.013740675864321,96.9
2022-01-02 18:00:00,,-4.503,0.8575,0,0,0.0136313067357073,96.9
2022-01-02 18:30:00,0.0783696,-4.609,0.887,0,0,0.0139589276955904,96.8
2022-01-02 19:00:00,,-4.751,0.8825,0,0,0.0142415632609221,96.7
2022-01-02 19:30:00,,-4.887,0.8535,0,0,0.0145229841321782,96.6
2022-01-02 20:00:00,,-4.968,0.8615,0,0,0.0144342112301756,96.6
2022-01-02 20:30:00,0.0263474,-5.013,0.8685,0,0,0.014385101468684,96.6
2022-01-02 21:00:00,-0.0267481,-5.071,0.8615,0,0,0.0147432593374328,96.5
2022-01-02 21:30:00,,-5.178,0.8645,0,0,0.0146241317742399,96.5
2022-01-02 22:00:00,,-5.263,0.874,0,0,0.0149452538150315,96.4
2022-01-02 22:30:00,,-5.344,0.8755,0,0,0.0148536089133467,96.4
2022-01-02 23:00:00,,-5.473,0.905,0,0,0.0151172608185353,96.3
2022-01-02 23:30:00,,-5.485,0.924,0,0,0.015103471010296,96.3
2022-01-03 00:00:00,,-5.517,0.9585,0,0,0.0150667528020605,96.3
2022-01-03 00:30:00,,-5.552,0.9165,0,0,0.0150266830799394,96.3
2022-01-03 01:00:00,,-5.589,0.8875,0,0,0.015389411125985,96.2
2022-01-03 01:30:00,,-5.767,0.881,0,0,0.0155816707703596,96.1
2022-01-03 02:00:00,0.05539589,-5.915,0.8745,0,0,0.0158017852280567,96
2022-01-03 02:30:00,0.10635293,-5.856,0.8825,0,0,0.0154762660027267,96.1
2022-01-03 03:00:00,,-5.878,0.871,0,0,0.0154503087501997,96.1
2022-01-03 03:30:00,,-5.842,0.8815,0,0,0.0154928044215367,96.1
2022-01-03 04:00:00,,-5.728,0.907,0,0,0.0152273405222584,96.2
2022-01-03 04:30:00,,-5.658,0.929,0,0,0.0153087682710616,96.2
2022-01-03 05:00:00,,-5.645,0.8995,0,0,0.0153239330866284,96.2
2022-01-03 05:30:00,,-5.64,0.8955,0,0,0.0153297692606679,96.2
2022-01-03 06:00:00,,-5.592,0.8885,0,0,0.0153858970831313,96.2
2022-01-03 06:30:00,0.0577821,-5.565,0.8655,0,0,0.0154175491466574,96.2
2022-01-03 07:00:00,,-5.539,0.88,0,0,0.0150415550549283,96.3
2022-01-03 07:30:00,,-5.542,0.8625,0,0,0.0150381219006382,96.3
2022-01-03 08:00:00,,-5.551,0.8705,0,0,0.0150278266140723,96.3
2022-01-03 08:30:00,,-5.525,0.874,0,0,0.0150575856496252,96.3
2022-01-03 09:00:00,0.02550915,-5.523,0.8685,0,0,0.0150598769730929,96.3
2022-01-03 09:30:00,-0.00739374,-5.532,0.8625,0.428,0.455,0.0150495684561399,96.3
2022-01-03 10:00:00,,-5.541,0.857,2.275,2.739,0.0150392662080475,96.3
2022-01-03 10:30:00,-0.0297692,-5.55,0.852,5.584,6.867,0.0150289702255124,96.3
2022-01-03 11:00:00,,-5.52,0.8845,10.35,12.91,0.0150633145390618,96.3
2022-01-03 11:30:00,,-5.504,0.8595,10.91,13.69,0.0150816599992739,96.3
2022-01-03 12:00:00,0.025020919,-5.522,0.8855,8.73,10.92,0.0150610227509757,96.3
2022-01-03 12:30:00,,-5.533,0.917,6.038,7.457,0.0150484234523945,96.3
2022-01-03 13:00:00,,-5.547,0.9165,6.128,7.622,0.0154386826459842,96.2
2022-01-03 13:30:00,,-5.532,0.8495,4.644,5.68,0.0150495684561399,96.3
2022-01-03 14:00:00,,-5.551,0.85,2.938,3.536,0.0154339840901282,96.2
2022-01-03 14:30:00,,-5.548,0.8955,1.081,1.116,0.0150312576803325,96.3
2022-01-03 15:00:00,,-5.57,0.8935,0,0,0.0154116832929011,96.2
2022-01-03 15:30:00,,-5.572,0.872,0,0,0.0154093375065894,96.2
2022-01-03 16:00:00,,-5.634,0.856,0,0,0.0153367752760269,96.2
2022-01-03 16:30:00,,-5.638,0.885,0,0,0.0153321042831369,96.2
2022-01-03 17:00:00,,-5.651,0.8595,0,0,0.015316932283427,96.2
2022-01-03 17:30:00,0.0418953,-5.685,0.9015,0,0,0.0152773147101906,96.2
2022-01-03 18:00:00,,-5.725,0.8605,0,0,0.0156316334897637,96.1
2022-01-03 18:30:00,0.0392496,-5.841,0.876,0,0,0.0154939863378153,96.1
2022-01-03 19:00:00,,-5.836,0.916,0,0,0.0154998971209776,96.1
2022-01-03 19:30:00,,-5.828,0.891,0,0,0.0155093585413126,96.1
2022-01-03 20:00:00,,-5.831,0.8935,0,0,0.01550580990752,96.1
2022-01-03 20:30:00,,-5.862,0.949,0,0,0.0154691829121702,96.1
2022-01-03 21:00:00,,-5.836,0.8965,0,0,0.0154998971209776,96.1
2022-01-03 21:30:00,0.04793234,-5.816,0.896,0,0,0.0155235602933125,96.1
2022-01-03 22:00:00,,-5.87,0.8935,0,0,0.0158561469456156,96
2022-01-03 22:30:00,0.0587773,-5.948,0.893,0,0,0.0157620252818954,96
2022-01-03 23:00:00,0.0534895,-5.935,0.914,0,0,0.0157776776668177,96
2022-01-03 23:30:00,,-5.959,0.9245,0,0,0.0157487917345133,96
2022-01-04 00:00:00,0.04597415,-5.969,0.9335,0,0,0.015736769804846,96
2022-01-04 00:30:00,,-5.915,0.897,0,0,0.0158017852280567,96
2022-01-04 01:00:00,0.033732654,-5.844,0.901,0,0,0.0154904408292957,96.1
2022-01-04 01:30:00,,-5.87,0.8685,0,0,0.0154597432719752,96.1
2022-01-04 02:00:00,,-5.916,0.8575,0,0,0.015800579073126,96
2022-01-04 02:30:00,0.14920898,-5.932,0.867,0,0,0.015781291716378,96
2022-01-04 03:00:00,,-6.021,0.8645,0,0,0.0156743871209652,96
2022-01-04 03:30:00,,-6.059,0.841,0,0,0.0160196623087668,95.9
2022-01-04 04:00:00,,-6.04,0.8775,0,0,0.0156516483209806,96
2022-01-04 04:30:00,,-6.092,0.9285,0,0,0.0159793047733188,95.9
2022-01-04 05:00:00,,-6.134,0.956,0,0,0.0159280713169823,95.9
2022-01-04 05:30:00,,-6.108,0.939,0,0,0.0159597700247232,95.9
2022-01-04 06:00:00,0.1510009,-6.053,0.9195,0,0,0.0156361070883522,96
2022-01-04 06:30:00,,-6.027,0.9195,0,0,0.0156672032781056,96
2022-01-04 07:00:00,0.1447902,-5.979,0.916,0,0,0.0157247560301762,96
2022-01-04 07:30:00,,-6.014,0.9085,0,0,0.0156827719702311,96
2022-01-04 08:00:00,,-6.125,0.883,0,0,0.0159390376094971,95.9
2022-01-04 08:30:00,,-6.265,0.906,0,0,0.0161538229539817,95.8
2022-01-04 09:00:00,,-6.372,0.897,0,0,0.0164034470995538,95.7
2022-01-04 09:30:00,0.07347781,-6.43,0.9,0.431,0.552,0.0163306846118059,95.7
2022-01-04 10:00:00,,-6.367,0.8685,2.416,3.066,0.0160281114948787,95.8
2022-01-04 10:30:00,,-6.315,0.902,7.184,9.22,0.0160920906243085,95.8
2022-01-04 11:00:00,,-6.271,0.8755,12.16,15.52,0.0161464039791625,95.8
2022-01-04 11:30:00,,-6.228,0.936,12,14.91,0.0161996402789187,95.8
2022-01-04 12:00:00,,-6.216,0.96,10,12.38,0.0162145247331246,95.8
2022-01-04 12:30:00,,-6.227,0.9835,7.098,8.87,0.0162008801861613,95.8
2022-01-04 13:00:00,0.08848228,-6.245,0.92,5.435,6.832,0.0161785747544402,95.8
2022-01-04 13:30:00,,-6.247,0.9105,4.119,5.202,0.0161760980586058,95.8
2022-01-04 14:00:00,,-6.313,0.89,3.177,4.037,0.0160945558861872,95.8
2022-01-04 14:30:00,,-6.402,0.911,2.979,3.818,0.01636577543656,95.7
2022-01-04 15:00:00,0.107013,-6.503,0.925,0,0,0.016239512057814,95.7
2022-01-04 15:30:00,,-6.63,0.91,0,0,0.0164559739035108,95.6
2022-01-04 16:00:00,,-6.768,0.949,0,0,0.016652441807583,95.5
2022-01-04 16:30:00,,-6.763,0.936,0,0,0.0166588449269588,95.5
2022-01-04 17:00:00,,-6.764,1.0495,0,0,0.0166575641280204,95.5
2022-01-04 17:30:00,,-6.813,0.9495,0,0,0.0169636879356857,95.4
2022-01-04 18:00:00,0.03816487,-6.869,0.9545,0,0,0.016890756746187,95.4
2022-01-04 18:30:00,0.0348209,-6.817,0.9595,0,0,0.0165898069208473,95.5
2022-01-04 19:00:00,,-6.752,0.932,0,0,0.016672939494195,95.5
2022-01-04 19:30:00,0.03493193,-6.874,0.913,0,0,0.0168842586078336,95.4
2022-01-04 20:00:00,0.07128357,-6.929,0.918,0,0,0.0168129256263312,95.4
2022-01-04 20:30:00,0.07163155,-6.94,0.975,0,0,0.0167986912236606,95.4
2022-01-04 21:00:00,,-6.933,0.9085,0,0,0.0168077482397272,95.4
2022-01-04 21:30:00,0.0431021,-6.912,0.9505,0,0,0.0168349453404376,95.4
2022-01-04 22:00:00,,-6.869,0.9305,0,0,0.016890756746187,95.4
2022-01-04 22:30:00,0.0677516,-6.863,0.904,0,0,0.0168985574468467,95.4
2022-01-04 23:00:00,0.09363683,-6.864,0.9285,0,0,0.0168972571077052,95.4
2022-01-04 23:30:00,,-6.834,1.0055,0,0,0.0165681254350068,95.5
2022-01-05 00:00:00,,-6.741,0.9425,0,0,0.0166870446609222,95.5
2022-01-05 00:30:00,,-6.685,0.9585,0,0,0.0167590173717968,95.5
2022-01-05 01:00:00,,-7.302,0.9545,0,0,0.0177567250839135,95
2022-01-05 01:30:00,,-7.478,0.9475,0,0,0.0175167843105268,95
2022-01-05 02:00:00,,-7.463,0.956,0,0,0.017537120817939,95
2022-01-05 02:30:00,,-7.491,0.945,0,0,0.0174991763039162,95
2022-01-05 03:00:00,0.06000929,-7.619,0.936,0,0,0.0176731766702318,94.9
2022-01-05 03:30:00,0.1028868,-7.674,0.9295,0,0,0.0175980340901221,94.9
2022-01-05 04:00:00,,-7.855,0.926,0,0,0.0180332487539839,94.7
2022-01-05 04:30:00,,-8.06,0.9645,0,0,0.0180832403213513,94.6
2022-01-05 05:00:00,,-8.33,0.9645,0,0,0.0183629968574935,94.4
2022-01-05 05:30:00,,-8.5,0.9645,0,0,0.0184447556670794,94.3
2022-01-05 06:00:00,0.0393112,-8.62,0.962,0,0,0.018593316718146,94.2
2022-01-05 06:30:00,0.03592609,-8.77,0.938,0,0,0.0186934086039901,94.1
2022-01-05 07:00:00,0.023524446,-8.92,0.95,0,0,0.0191014947104349,93.9
2022-01-05 07:30:00,,-9.14,0.9295,0,0,0.0190826542836822,93.8
2022-01-05 08:00:00,,-9.3,0.948,0,0,0.0191483397789816,93.7
2022-01-05 08:30:00,0.1136895,-9.44,0.9375,0,0,0.0195399430500159,93.5
2022-01-05 09:00:00,,-9.55,0.9435,0,0,0.0193714896835896,93.5
2022-01-05 09:30:00,,-9.77,1.024,0.627,0.648,0.0196242552166951,93.3
2022-01-05 10:00:00,,-10.07,0.98,2.529,3.435,0.0200227332539679,93
2022-01-05 10:30:00,,-10.19,0.911,6.527,9.05,0.0201168025741863,92.9
2022-01-05 11:00:00,0.06296744,-10.22,0.931,9.52,13.57,0.0200690633711724,92.9
2022-01-05 11:30:00,,-10.25,0.9555,9.68,14.05,0.0203034169900776,92.8
2022-01-05 12:00:00,0.1058801,-10.51,0.952,8.35,12.17,0.0207177040153766,92.5
2022-01-05 12:30:00,0.047997838,-10.73,0.9325,8.75,12.78,0.0206300255386897,92.4
2022-01-05 13:00:00,0.025732,-10.9,0.9455,8.41,12.12,0.0208882757841506,92.2
2022-01-05 13:30:00,,-11.11,0.9325,7.02,9.6,0.0210680668470618,92
2022-01-05 14:00:00,,-11.64,0.9355,5.289,7.38,0.0217078855202159,91.4
2022-01-05 14:30:00,0.0569062,-11.75,0.94,2.557,4.332,0.0215171495936716,91.4
2022-01-05 15:00:00,0.02479174,-11.58,0.9485,0,0,0.0215589227740406,91.5
2022-01-05 15:30:00,0.0639789,-11.69,0.9265,0,0,0.0216210013671852,91.4
2022-01-05 16:00:00,,-11.9,0.9365,0,0,0.0217538688090791,91.2
2022-01-05 16:30:00,,-11.95,0.935,0,0,0.0216666032258861,91.2
2022-01-05 17:00:00,,-11.99,0.951,0,0,0.0218424362090775,91.1
2022-01-05 17:30:00,,-12.25,0.9385,0,0,0.0221108739431577,90.8
2022-01-05 18:00:00,,-12.44,0.9635,0,0,0.0220111670308965,90.7
2022-01-05 18:30:00,0.0906985,-12.48,0.9515,0,0,0.0221760855157645,90.6
2022-01-05 19:00:00,,-12.4,0.97,0,0,0.02208236912334,90.7
2022-01-05 19:30:00,,-12.14,0.9325,0,0,0.02206525896275,90.9
2022-01-05 20:00:00,,-12.08,0.9225,0,0,0.0219284706442118,91
2022-01-05 20:30:00,,-12.32,0.923,0,0,0.0222253896882482,90.7
2022-01-05 21:00:00,,-12.67,0.9645,0,0,0.0223026716453755,90.4
2022-01-05 21:30:00,,-13.11,0.931,0,0,0.0226420013393557,89.9
2022-01-05 22:00:00,,-13.46,0.937,0,0,0.0224421527992498,89.7
2022-01-05 22:30:00,,-13.3,0.9145,0,0,0.0225156907919519,89.8
2022-01-05 23:00:00,,-12.98,0.939,0,0,0.0222025565067627,90.2
2022-01-05 23:30:00,,-12.79,0.9135,0,0,0.0223171209061835,90.3
2022-01-06 00:00:00,0.012452,-12.58,0.9855,0,0,0.0222316026776646,90.5
2022-01-06 00:30:00,,-12.1,0.9775,0,0,0.0218931910390327,91
2022-01-06 01:00:00,,-11.89,0.966,0,0,0.022018761285619,91.1
2022-01-06 01:30:00,,-11.96,0.9475,0,0,0.022141214593287,91
2022-01-06 02:00:00,,-12.1,0.921,0,0,0.0221364487172442,90.9
2022-01-06 02:30:00,,-11.85,0.9455,0,0,0.0218414475502967,91.2
2022-01-06 03:00:00,0.0451623,-11.44,0.9415,0,0,0.0215455528627026,91.6
2022-01-06 03:30:00,,-11.37,0.978,0,0,0.0216665881512893,91.6
2022-01-06 04:00:00,,-11.03,0.9675,0,0,0.0212029862192124,92
2022-01-06 04:30:00,-0.0772557,-11.12,0.964,0,0,0.0215775372210815,91.8
2022-01-06 05:00:00,,-11.5,0.979,0,0,0.0216975536298359,91.5
2022-01-06 05:30:00,0.02500851,-11.2,0.971,0,0,0.0214401272756452,91.8
2022-01-06 06:00:00,0.0395563,-11.46,0.957,0,0,0.0217671665160815,91.5
2022-01-06 06:30:00,,-11,0.946,0,0,0.0215194513452552,91.9
2022-01-06 07:00:00,0.0281726,-11.17,0.956,0,0,0.0220157488587635,91.6
2022-01-06 07:30:00,,-11.01,0.963,0,0,0.0220332174660136,91.7
2022-01-06 08:00:00,,-10.81,0.9875,0,0,0.0218477174211932,91.9
2022-01-06 08:30:00,0.0537915,-11.06,0.987,0,0,0.0222099165857949,91.6
2022-01-06 09:00:00,0.0527608,-11.42,0.9605,0,0,0.022093883993721,91.4
2022-01-06 09:30:00,,-10.86,0.9425,0.648,1.845,0.0222982081788813,91.7
2022-01-06 10:00:00,0.01923,-10.77,0.909,4.66,6.314,0.022458561972677,91.7
2022-01-06 10:30:00,,-10.73,0.984,10.18,11.04,0.0233445025832542,91.4
2022-01-06 11:00:00,,-10.57,0.9605,30.21,19.1,0.0230935098109969,91.6
2022-01-06 11:30:00,,-10.73,0.9425,44.35,32.1,0.0236159502877107,91.3
2022-01-06 12:00:00,0.0167294,-10.47,1.014,46.98,38.12,0.0238318642247112,91.4
2022-01-06 12:30:00,-0.0294999,-10.09,0.998,45.68,39.31,0.0257028141559507,91
2022-01-06 13:00:00,,-10.01,0.964,39.72,32.12,0.0261533583772978,90.9
2022-01-06 13:30:00,,-9.76,0.962,29.57,21.99,0.0275542678728887,90.6
2022-01-06 14:00:00,-0.0139368,-9.78,0.9585,14.64,8.45,0.0283888266754871,90.3
2022-01-06 14:30:00,0.06864199,-9.48,0.936,2.27,2.781,0.0299669800058232,90
2022-01-06 15:00:00,,-9.51,0.9165,0,0,0.0310921524289074,89.6
2022-01-06 15:30:00,,-9.68,0.935,0,0,0.0321534507941281,89.1
2022-01-06 16:00:00,,-9.69,0.917,0,0,0.0327176170868076,88.9
2022-01-06 16:30:00,,-9.81,0.854,0,0,0.0327013392451019,88.8
2022-01-06 17:00:00,,-9.93,0.8725,0,0,0.0323929199891322,88.8
2022-01-06 17:30:00,,-9.99,0.8475,0,0,0.0328153924913677,88.6
2022-01-06 18:00:00,0.07601451,-10.01,0.8575,0,0,0.0333383469424895,88.4
2022-01-06 18:30:00,,-9.94,0.898,0,0,0.0349682823006044,87.9
2022-01-06 19:00:00,,-10.16,0.9095,0,0,0.034649104671055,87.8
2022-01-06 19:30:00,,-10.32,0.8895,0,0,0.0342126842635895,87.8
2022-01-06 20:00:00,,-10.09,0.895,0,0,0.036269526642286,87.3
2022-01-06 20:30:00,,-10.3,0.8755,0,0,0.0359522284332291,87.2
2022-01-06 21:00:00,,-10.65,0.8625,0,0,0.0344207175633431,87.4
2022-01-06 21:30:00,,-10.78,0.87,0,0,0.0351480754079829,87
2022-01-06 22:00:00,,-10.98,0.8705,0,0,0.0348586107632203,86.9
2022-01-06 22:30:00,,-11.12,0.8755,0,0,0.0344714314141667,86.9
2022-01-06 23:00:00,,-11.07,0.867,0,0,0.0356660391581767,86.5
2022-01-06 23:30:00,0.0199758,-10.95,0.892,0,0,0.0373426810054708,86
2022-01-07 00:00:00,,-11.12,0.901,0,0,0.0371028383923473,85.9
2022-01-07 00:30:00,,-11.24,0.902,0,0,0.0377914474991075,85.5
2022-01-07 01:00:00,,-11.39,0.897,0,0,0.0355381953018121,86.2
2022-01-07 01:30:00,,-11.45,0.9235,0,0,0.0353679401327262,86.2
2022-01-07 02:00:00,,-11.83,0.9235,0,0,0.0333120451284398,86.6
2022-01-07 02:30:00,,-12.04,0.931,0,0,0.0325099021882828,86.7
2022-01-07 03:00:00,0.0337317,-12.23,0.942,0,0,0.0317754863855052,86.8
2022-01-07 03:30:00,,-12.36,0.9595,0,0,0.0314440698766535,86.8
2022-01-07 04:00:00,,-12.74,0.9545,0,0,0.0295688852200857,87.2
2022-01-07 04:30:00,,-12.92,0.9805,0,0,0.0293684011742192,87.1
2022-01-07 05:00:00,0.0739716,-13.3,0.9595,0,0,0.0284757265898216,87.1
2022-01-07 05:30:00,,-13.53,0.9485,0,0,0.0272973217452911,87.4
2022-01-07 06:00:00,0.0935143,-13.64,0.978,0,0,0.0276976192139146,87.1
2022-01-07 06:30:00,0.07750874,-13.64,0.96,0,0,0.0281270396668435,86.9
2022-01-07 07:00:00,0.0528674,-13.81,0.9555,0,0,0.0277392255325415,86.9
2022-01-07 07:30:00,,-14.33,0.949,0,0,0.0263794943452808,87
2022-01-07 08:00:00,,-15.19,0.94,0,0,0.0219279519941503,88.4
2022-01-07 08:30:00,,-16.01,0.926,0,0,0.0208377888016429,88.2
2022-01-07 09:00:00,,-15.9,0.884,0,0,0.02102959525736,88.2
2022-01-07 09:30:00,,-15.95,0.899,1.452,1.227,0.0214746450825951,87.9
2022-01-07 10:00:00,,-16.11,0.9315,5.652,5.649,0.0215404032043408,87.7
2022-01-07 10:30:00,0.11714068,-16.13,0.957,11.99,10.5,0.0211548290021552,87.9
2022-01-07 11:00:00,0.0545844,-15.91,0.983,33.12,17.7,0.0215462991345581,87.9
2022-01-07 11:30:00,0.08708482,-15.71,1.034,45.7,35.7,0.022450951094275,87.6
2022-01-07 12:00:00,,-15.45,1.0925,52.1,40.75,0.0231258326589895,87.5
2022-01-07 12:30:00,0.0509064,-15.49,1.032,59.5,38.69,0.0228648447514784,87.6
2022-01-07 13:00:00,,-15.46,0.9155,60.93,31.83,0.0231066628800294,87.5
2022-01-07 13:30:00,,-15.26,0.916,48.03,23.34,0.0236807093893508,87.4
2022-01-07 14:00:00,,-15.93,0.9025,23.67,9.1,0.0232881682215495,86.9
2022-01-07 14:30:00,,-16.74,0.9215,2.814,1.506,0.0217637650253189,86.9
2022-01-07 15:00:00,,-16.32,0.8905,0,0,0.0208218679643201,87.9
2022-01-07 15:30:00,0.0629901,-15.4,0.905,0,0,0.0239649953933797,87.1
2022-01-07 16:00:00,,-15.68,0.9225,0,0,0.0248665984244402,86.3
2022-01-07 16:30:00,,-17.6,0.9085,0,0,0.0220978076802008,85.7
2022-01-07 17:00:00,,-17.94,0.899,0,0,0.0201195145300379,86.6
2022-01-07 17:30:00,,-18.18,0.9125,0,0,0.0201551690555501,86.3
2022-01-07 18:00:00,,-17.93,0.9005,0,0,0.0208879444352753,86.1
2022-01-07 18:30:00,,-18.94,0.9185,0,0,0.020821006338751,84.9
2022-01-07 19:00:00,,-17.8,0.971,0,0,0.0212712294776852,86
2022-01-07 19:30:00,,-16.98,0.9555,0,0,0.0218180130633411,86.6
